,CT002_ses1,CT003_ses1,CT004_ses1,CT005_ses1,CT007_ses1,CT008_ses1,CT010_ses1,CT012_ses1,CT013_ses1,CT015_ses1,CT016_ses1,CT017_ses1,CT018_ses1,CT020_ses1,CT021_ses1,CT023_ses1,CT024_ses1,CT025_ses1,CT026_ses1,CT027_ses1,CT028_ses1,CT029_ses1,CT030_ses1,CT032_ses1,CT033_ses1,CT034_ses1,CT035_ses1,CT039_ses1,CT041_ses1,CT042_ses1,CT043_ses1,CT046_ses1,CT051_ses1,CT056_ses1,CT057_ses1,CT062_ses1,CT065_ses1,NT002_ses1,NT003_ses1,NT005_ses1,NT006_ses1,NT007_ses1,NT010_ses1,NT013_ses1,NT015_ses1,NT016_ses1,NT017_ses1,NT019_ses1,NT020_ses1,NT025_ses1,NT026_ses1,NT027_ses1,NT028_ses1,NT029_ses1,NT030_ses1,NT031_ses1,NT032_ses1,NT033_ses1,NT035_ses1,NT036_ses1,NT038_ses1,NT039_ses1,NT040_ses1,NT041_ses1,NT042_ses1,NT043_ses1,NT044_ses1,NT047_ses1,NT048_ses1,NT049_ses1,NT051_ses1,NT052_ses1,NT053_ses1,NT055_ses1,NT056_ses1,NT057_ses1,NT059_ses1,NT060_ses1,NT063_ses1,NT065_ses1,NT066_ses1,NT067_ses1,NT068_ses1,NT069_ses1,NT074_ses1,NT075_ses1,NT078_ses1,NT080_ses1,NT081_ses1,NT082_ses1,NT087_ses1,NT088_ses1,NT090_ses1,NT093_ses1,NT096_ses1,NT100_ses1,NT106_ses1,NT112_ses1,NT113_ses1,NT114_ses1,NT118_ses1,NT119_ses1,NT121_ses1,NT124_ses1,NT125_ses1,NT126_ses1,NT131_ses1,NT132_ses1,NT134_ses1,NT135_ses1,NT137_ses1,NT138_ses1,NT142_ses1
NT087_ses1,3.0357361579554456,3.138310893624687,2.4302128422327365,2.4870709003438844,2.690397051214701,2.5318754272749873,2.5594807253514658,2.269646920983479,2.035984741010563,4.00300064557637,2.499828483516052,2.476203470333347,2.450785520597774,1.9615718338444847,2.9232123160984056,3.3551060793875918,2.501846371457395,2.141936892986719,2.1762118619277486,2.692928004429047,2.6216699805094956,2.158549327027446,2.9680354104139863,2.4782343136873077,2.5150867929535523,1.659055727329997,2.4472548853922427,2.6445054333515596,2.667666229451901,2.484977258530149,2.623362300352172,2.847923303228305,2.1864599846730375,2.8215455086274477,2.502851925632751,3.19260549585449,2.9469352117112453,3.656418831256972,2.480404342396912,2.4870709003438844,2.030482197224425,2.885561700183274,2.7242503847756794,3.5268532559648245,2.805408588227126,2.499828483516052,3.261173338596065,2.3947615616065434,2.8276958376112002,2.383411170608507,2.459240746372051,2.431286117159933,2.4013663926832702,1.811823751476096,2.550147898184275,3.0705036584531586,2.2448224306929747,3.3154194435855624,2.4472548853922427,2.589827816850976,2.8848181235075097,3.107063397655121,2.639280024744904,2.177991453938146,3.234064747847448,3.0914218254071484,2.98595996103413,3.151134014677127,2.5435947613321406,1.8085824867142921,2.4927084132720343,2.725416192980134,3.2627347986797295,2.0784995062972045,3.6337852054810122,2.54511131503545,2.760677584422094,2.1844196596133463,2.4591153380231474,2.0571084552650722,2.7342750669835625,2.9504284288537805,2.9349478309583183,3.0586303643520774,2.261475185712726,3.3106714675732434,1.8936679369879186,2.3591272001377708,2.891394002716793,2.9865902538505367,0.0,3.3465531289918675,2.709426321709761,2.3559881598478944,1.9169375006093048,2.800683503246195,2.0361203944228485,3.0448919349466403,2.485828860051283,2.1991918752710653,3.264476908439678,3.004537323545547,2.7293276939449806,2.837977747870669,2.6909506712472253,2.510388823568983,2.9171733574346663,2.5993790326807864,3.4354594751975,2.7486060876788168,2.1644087252136583,2.151617423256369,2.874626790550059
NT088_ses1,2.1850775659671116,2.6432872342208875,2.690836566701151,2.8350523598006787,2.9114393377933476,3.0977341435063197,2.638452761615309,2.026616942445942,2.898433090282297,3.590038619663252,2.351675989229178,3.088484446195366,2.611272363080951,2.1757910843369648,2.5851696438436034,2.7367002431567515,2.352087779480198,3.1812365930784074,3.08557638766855,2.6363602006269526,2.6095263064308285,2.715666212516823,2.5869046004509335,2.5921541182184957,2.5769759002520627,2.900160035442397,2.0703434636649565,2.436076528815989,2.3366022318666904,2.8749126788492316,2.733086758036175,2.712755298978814,2.352844060138291,2.263992899171627,2.401214350716517,2.53374583864841,2.893731896077092,3.3043689414656248,2.9020324649824296,2.8350523598006787,2.4761388001556366,3.3418531442176733,2.2520808200952747,3.3040208153803543,3.199591106984862,2.351675989229178,2.580574827979578,3.1843212568861308,3.0527590148877297,3.23520600474733,2.8828095394562516,3.3702401927175694,2.4631241999405726,2.726200940347932,2.215210654038176,3.0481425871879404,3.5249156747887787,2.3530149209321034,2.0703434636649565,2.0695173494901367,2.3082780480450316,2.075602508259281,2.379222986858466,2.6550270477704494,2.408656876441621,2.7857023900156523,2.379201785706999,2.8583628125484637,3.7664221557912527,2.837139796640638,3.0123012429656257,3.0728321657372786,2.5805360555473937,2.6553420374765997,2.9356621454552077,3.1941688805719637,2.1629086289991353,2.910461286222629,2.7128693972346465,2.613078798635414,2.7983385441420454,2.807173161421715,2.064336231058405,2.417880909766637,3.2221411270907314,3.116851675528226,2.0911828956797938,2.830259201460902,3.0793962611749732,3.0815375668132026,3.3465531289918675,0.0,2.4769797657516377,2.5279591627429276,2.8472601344490336,2.0203734312915493,3.020726870339352,2.6667831093404755,2.820367159215765,2.176397711319558,2.121747731668089,2.349558616914349,2.4116806897751393,2.3035760774636413,2.319768586648203,2.3076407172405315,2.199854403729299,2.663491521753092,2.7217309911828935,2.448728189960037,2.9231993120096584,2.590402465885381,2.548256831849237
NT090_ses1,1.6213674792603894,2.3291360663928895,2.606455984402518,2.795234857835033,2.3555533957839123,2.0642742580417957,2.291941933759825,2.024244151325684,2.701596609384528,3.506028966459877,2.1058419042855943,2.2961740581825842,2.3468862548814764,2.15150549249639,1.8130946118484499,2.001121470514931,2.3962219670109746,2.71226110714413,2.4898513066837222,2.0464194843920134,2.052853085742025,1.9620208549895084,2.215502369890467,1.517947242467392,1.6193556841222496,2.3376430060210707,2.164329244782674,1.689909904780436,2.100641526573058,2.4809685665556946,1.9703914352800345,2.6873901268562754,1.846323829462626,2.1467748032851377,2.154343637298846,1.9456273649988682,1.7007099056937744,3.422421186053478,2.4608850160296125,2.795234857835033,1.9256598604818675,2.7957316017929257,1.5224072648863485,3.2664056660001495,2.2426765303830627,2.1058419042855943,2.813881311588105,1.9398009626316493,1.982792668312318,2.1416907726467906,2.49741444629656,2.543579639595773,1.6540460350006925,2.203360574736215,1.5594216903894231,2.4400157607490476,2.5709817500138423,1.7304109584002847,2.164329244782674,2.0522524960050257,2.095318009657019,1.7405182543981226,2.343975194114622,2.207776421432379,2.2192200659172214,2.289423653752776,2.3671816204566767,2.2776962108654906,2.8830827110950645,2.1859219857924455,2.5720867349787353,2.493462543884468,2.8799003017182865,2.3165002811455264,3.200974485459121,2.394497687129175,1.708697321796474,2.256057288419077,2.253457227634608,2.1370477913248727,1.9734118556125753,1.8113223116990542,1.953592547662033,1.751679573459479,2.596381601114137,2.5122114174253625,1.929019098877935,2.4490845403416293,2.466266280254653,2.2007900334167516,2.709426321709761,2.4769797657516377,0.0,1.8100546147855088,2.442928576598047,1.760913434398482,2.4553565290286845,2.4003666045280254,2.1011279908060176,1.8185624272541114,1.9971865026277615,1.4915340720412558,1.7722596092375185,1.8511537059682681,2.3894997658960055,2.007756232767691,1.9159133552346355,1.953192015988014,2.2280873393393286,2.0373058313738306,1.7180711408390388,2.3370393952405206,1.7232732603645158
NT093_ses1,2.3326706577684226,2.2569882371685,2.2241963214856733,2.5692775196107442,2.1745277639161493,1.2476628423995908,1.8496732615133338,1.943873450082628,2.2568372603055034,2.9197553407733494,2.095458056389091,2.304804180390829,1.980307214023161,1.7729637186845513,1.9646973616463554,2.1558120403724947,2.174112583485654,2.4159486939033257,2.339918360839198,2.291182378918567,2.0897529045067564,2.136449053562926,2.5122377173950063,1.8283108196743896,1.876120149060331,2.1168131206847303,1.5865842733950335,2.1896417470344742,1.8534783946560638,2.240300340387454,1.714078269705283,2.4984229063663204,2.273300529789199,1.7582710616626405,1.9605074930955155,2.111718662207355,1.8621968126544424,3.204704942974115,1.4221923300394554,2.5692775196107442,1.9112416093551243,2.5982259012826727,1.9495898948364507,2.502991590833817,2.5165900835379507,2.095458056389091,2.549555692625759,2.3493632493952843,2.372265330810416,2.1157684572922006,1.9095265340066445,2.4593232203843916,1.7293110498431308,1.6269897391084946,1.7391383753880123,1.947744417986558,2.688991032231142,2.405819432638745,1.5865842733950335,1.9090704088144033,1.9585462326954959,2.148530124886071,2.012747629142817,2.1534244292554408,1.8112743374981615,2.2528497538636847,2.5428932600461276,2.3478066481188087,2.6262412289871233,2.0119530429320913,2.196580475707141,2.4767047974802177,2.689001820199593,1.9660248000636147,2.812330225080845,1.6796531315511471,1.9211619455859346,1.6629515680265068,1.9373199549731808,1.5592563157793213,2.003160917498859,2.14317506380967,2.1374852807975104,2.009300216187482,2.3236114775041847,3.051091744260449,1.8464751810062487,2.0597504847541837,2.1573160262200295,2.4277785093386814,2.3559881598478944,2.5279591627429276,1.8100546147855088,0.0,2.189272579146333,1.7056837634131057,2.069917508668977,1.8243601223802632,2.2573891355949613,1.7776479852243992,2.603342691781711,1.7234569823592714,1.620487833978341,2.167329873823956,2.4446925849913677,2.046707291867631,1.6175236838338272,1.8551571518349597,2.7252178904133677,1.9436057001219118,1.8138676472843467,1.730215518086393,1.5972768136775577
NT096_ses1,2.3846542437135936,2.7495313046814425,1.8754469161486382,2.595819392390043,2.8142019436544974,2.4330775068775083,2.155410451171262,2.050553416161042,1.8917464709345047,3.7526345527555547,1.9834763907204644,2.8330413731813517,2.343450571668618,1.9818296339313084,2.5919639544875888,3.361365356930017,2.383723430572911,2.8139499747860284,2.1961761098029617,2.6093104129120737,2.436515616658665,2.397356563342442,2.6712957525617766,2.7473283733702893,2.5809778921193476,2.1992747550421714,2.3279489459848306,2.3290901959406884,2.1652120182317987,2.755131622974471,2.2575380749106,3.046131825371176,2.0910701437979355,1.900109940786482,2.307589274593704,3.1874697928585016,2.900446762636948,3.070419949323283,2.264080286778118,2.595819392390043,1.9260544561801902,2.38874683305784,2.78742323690095,3.2856169810079012,2.1351998204243605,1.9834763907204644,2.8553764100462673,2.363917782824099,3.0267739811985566,2.561464837636566,2.7501549840718695,2.5284865248018926,2.109258515422136,1.6384018409429713,2.3820272491270846,2.8373416073381312,2.3943445240881607,2.855815734041185,2.3279489459848306,2.3621338313441513,2.820390789167413,2.7825980566274233,2.3560122458713315,1.999261315044774,2.6819083523403906,2.753464846068674,2.6638237325314735,3.28183711955866,2.8104334739469645,1.5957921757094706,2.3030693966821065,2.2862827039892646,2.5973771124106313,2.1802129372374517,3.0216302734127085,2.709850188217267,2.54703066667796,1.981343957818274,2.0465107844630066,2.5701470202445393,2.7366439896496333,2.765667220887084,2.7142793420225018,2.460610143321341,2.825999327700171,3.2708148839805893,2.018142541178214,2.1361122990177677,2.7818715119329096,2.7425634194072908,1.9169375006093048,2.8472601344490336,2.442928576598047,2.189272579146333,0.0,2.5056601259576055,2.28922847335003,2.405557746128483,2.8452653760700763,1.9731834826953356,2.884346896145321,2.735924084843927,2.503209774776852,2.54043859408349,2.517134172974995,2.311849460016332,2.4355798204596324,1.9397862326686128,2.6857479351877003,2.8678859772788026,2.3297633822515746,2.371947385498809,2.6299631124444325
NT100_ses1,1.6701540638811345,2.2519388682226746,2.2989561264088927,2.3539098260880578,2.184437545326439,2.2252008292623446,2.449565945248765,2.2150304235955196,2.7483352503861123,3.424022317709417,2.260012987941856,2.550421772946349,2.1340386181500577,2.0022925182455578,2.247373992948735,2.005857962372931,2.357815237997925,2.5158173604650385,2.785294488271113,2.194135282449112,2.068137675403752,2.123745814854372,2.062437595040012,1.9633049485186829,1.8396827315402615,2.4853869112265246,1.9026742661789107,1.8297388578454943,1.8343409544635945,2.623275058714999,2.2572558070862785,2.428053319741434,2.289657027075082,1.9217960759381585,2.0571498250491453,2.0726838866958928,1.768467072818639,3.4381132305482573,2.173607763475961,2.3539098260880578,2.0959757881910983,3.1108354451668494,2.04473877297473,3.2003861895260264,2.7721622133278765,2.260012987941856,2.4342424242096907,2.66580459808496,2.3554967426107614,2.555800791985364,2.2521097738402998,2.1343804055127658,1.676733606303695,2.2722446816657405,1.4409332269542348,1.9846364919016395,3.153901349636851,1.608021259822117,1.9026742661789107,1.8149777474905664,1.9745539080748014,1.6481082223988486,1.5868160440504107,2.5551268934958027,2.2617244142530293,2.0915376347830104,2.1038649509201033,2.2546385511909333,3.2230660803169697,2.291930758870098,2.5987647806970653,2.755286440367145,2.844359357210405,2.33385895104804,3.1005222878191363,2.502015657613223,1.7483162641890808,2.3827948556490117,1.9695330753481537,1.9859511669937087,1.9136939391622068,1.6480141396045298,1.7747997348552476,2.1182019805245687,2.446373304076467,2.3419844115685122,1.9650122092974862,2.2299598741422875,2.2933320275372218,2.338306081977058,2.800683503246195,2.0203734312915493,1.760913434398482,1.7056837634131057,2.5056601259576055,0.0,2.189567389548058,2.288651506497701,2.1463279013058068,1.9526365466791011,2.394725999728404,1.3746300080479121,1.6492652846692544,1.9364523875982562,2.414764441366933,1.9648543475818951,1.600343738887764,1.6791050017142608,2.305456469255146,1.6909370624506186,2.1740056283158773,2.0488013554138322,1.8921614085457892
NT106_ses1,2.4632423500952747,3.1693954978550956,2.392789521962272,2.725556815664163,3.085361922133289,2.436247485058737,2.77222895751725,2.16908275491416,2.322670874969335,4.231554565327481,2.9962838572332715,2.8844062743970746,2.6163470734625824,2.427874312929529,2.390227403176083,3.1687321010520644,2.1587467706283867,2.8165133423115076,2.7941909306844503,2.3974072393081345,2.4223167896156657,2.440663534406048,2.1868559743262246,2.144208893464106,2.5464268577365576,2.323401710444361,2.4716928701619847,1.9248740308867247,2.5021267347465272,3.054631733096501,2.372987152558997,3.213192324600557,2.1459394586669562,2.2393010456981535,2.1589213462964607,2.516550901717862,2.4097056098961405,4.017734298683566,2.6436019979326977,2.725556815664163,2.411559574929949,3.613818252915451,2.6845199830374167,3.6578167785884705,2.68725829491328,2.9962838572332715,3.4565406147202054,2.9931884400793236,2.979237661217506,2.924710232103254,2.8584771283660975,2.236412400032766,1.925739045812199,1.9929870904302522,2.4896837300172048,2.6058452585417062,3.0952687908056067,2.7779225839511033,2.4716928701619847,2.721184219714788,3.0563306975282383,2.582167920963906,2.63028069679935,2.3710558110105366,3.0321817026065605,3.0663197937632347,3.0734789775678033,2.4054693407456025,2.8684669238530653,1.8853566685553735,3.0500888571292797,3.270308246587871,3.6346043130659145,2.639412270794011,3.7887019365583963,2.858577190912476,2.651398564736359,2.6927646972661528,2.703572871971411,2.293859612512195,2.7124175358307,2.933024290820433,2.230709639956593,2.73861491510049,2.807816213397062,2.528280516102207,2.118386519241806,2.530050333474488,3.116230198043737,2.1474177863655703,2.0361203944228485,3.020726870339352,2.4553565290286845,2.069917508668977,2.28922847335003,2.189567389548058,0.0,2.8044005437279504,2.057505195728332,2.258063378569843,3.3004683555273275,2.4945232749487984,2.7205829594042044,2.3584262285920885,2.5874262156478265,2.852311881920879,2.7890393569944454,2.3805100512490984,2.7704923602718026,2.6126722991800913,2.3734391766676097,1.740168282028368,3.010404039701109
NT112_ses1,2.600886048034352,2.460501700303644,2.4445028307673753,2.5712699623447044,2.7238487425757842,2.1021241967862205,2.6335212395375,2.44539905453531,2.910344617200716,3.4947672746239067,2.5662710518636724,3.25245246932749,2.740797344264604,2.0809273903917074,2.083299795082284,2.9064960219667033,2.891609990201733,3.127477497503099,2.529502304466972,2.4732741734444836,2.6023531296836095,2.736441137623504,2.8342489030107476,2.369123163079677,2.0804514543237853,2.7518120086544173,2.0540548340012297,2.701245692867504,1.9879996713311123,2.9268361196566737,1.8087093819245086,2.8385661311954262,2.759416182287534,2.1061752211497433,2.2032023125430658,2.7322631333656,2.656966105139422,3.552153114337974,2.336635082880664,2.5712699623447044,2.655524643687253,2.950952234572028,2.387196938426702,3.0117237526385146,2.6583663993183504,2.5662710518636724,2.696383051723107,2.964637198966391,2.33084791645185,2.786399503833534,2.7691363624251135,2.532542649583309,2.419968754039467,2.1581563967854844,2.479839574575331,2.5293593053108423,3.3280290941434627,2.72559070525471,2.0540548340012297,2.265873481718182,2.535260605639427,2.8841217265647763,2.5122122634594533,2.5263845698577945,2.0436272063826904,2.9232237045836404,2.8447801068639524,2.7263393257176545,3.4306335121382427,2.7055697947960367,2.783442556216486,2.893560136533266,2.913450445816397,2.337912255980186,3.378231913778265,2.3843983026299944,2.488609716662066,2.6068592813009577,2.294040934729102,2.7541138574005357,2.6253395193767872,2.5890325424791656,2.540751602125627,2.1183918493527774,3.0313340799860353,3.4002218536980333,2.3268458882155505,2.4492146964482777,3.0199945730012066,2.912330845670296,3.0448919349466403,2.6667831093404755,2.4003666045280254,1.8243601223802632,2.405557746128483,2.288651506497701,2.8044005437279504,0.0,2.8164223910062653,2.4112491766068254,2.761907164909459,2.326100390866714,1.7016804582005647,2.337083351050812,2.7958088308780153,2.4499072813423712,1.8886306358989227,2.3306027331763355,2.7790697456023317,2.505449245649886,2.388311965137632,2.6049583595165413,2.170371621342519
NT113_ses1,2.5787918600163806,2.9111615633625036,3.01469098429075,2.816446693148177,2.4890436625705137,2.5634762146608066,2.5642282018445552,2.5077407063749306,2.5170764503907543,3.917018820566662,2.920878501850812,2.1967455427872826,2.4083379437417176,2.4169485369124435,2.361786332960258,2.651901774225231,2.582967526484596,2.8156539179979334,2.6822563633044485,2.7058768500395782,2.499417164167206,2.567404060459939,2.163880504681643,1.9385426170294187,2.4577909891909133,2.1371647980640978,2.0532181755247154,1.8056197286886353,2.26963593365215,2.92292114059757,2.2068935501236817,2.880901039146779,2.192395448775836,2.7107664265787377,2.122678703280299,2.573623008012821,2.0631297605990744,3.7265806707775067,2.7164135903420847,2.816446693148177,2.5605838026362586,3.5769969230588465,2.3961829393681633,3.6948502342412337,2.790389325437842,2.920878501850812,3.2199912123637704,2.874081726498026,2.5316060223516748,2.688029534534119,2.463114142233241,2.4928615334210464,1.6662010158727043,2.3684191903162577,2.364370460305502,2.494809083030773,3.060019414342073,2.514581682342835,2.0532181755247154,2.545319419890277,2.962207613173301,2.4886824733947868,2.664091633046105,2.952939064003883,2.749598846732375,2.8564111327063393,2.9359730328436093,2.121902722764049,2.8386014822303705,2.2341860328378518,3.045943845706361,3.1977546973057267,3.531560136006944,2.4388746637266996,4.076477554097936,2.6730431326327517,2.52912303584289,2.5671214843791117,3.006834777452694,2.2607873981409115,2.094734087696746,2.7502255590705365,2.2085424411181864,2.790174086101012,2.8758945856633575,2.380645290206016,2.1795681117036168,2.617787658221205,2.8851448128649375,2.3976191992634104,2.485828860051283,2.820367159215765,2.1011279908060176,2.2573891355949613,2.8452653760700763,2.1463279013058068,2.057505195728332,2.8164223910062653,0.0,2.3909204026063042,2.8617778517547823,1.9940157379299561,2.142332956355323,2.0312607247880554,2.262672037427827,2.6648607613566306,2.542882994971612,2.527883453570899,2.696623104959892,2.4799512302617477,2.201982736958855,1.664190364688156,2.8179056770382256
NT114_ses1,2.0472596085592842,2.4701553400504674,2.2219389728206616,2.301582508316534,2.7033756236535598,2.4166068327606394,2.0319478885812585,1.6327263054936998,2.0594726706231885,3.1263261353776817,1.9601890344784771,2.5287901863639144,2.180477840318644,1.7956843134604563,2.1535346750657993,2.268477723783576,1.8726231423134165,2.5999243397166496,2.5272422866003703,2.1216239345032086,1.943510082746146,1.902194805050792,2.3705967176367513,1.9495890430126463,1.9569469417150374,1.941915806470333,1.6675501372356345,1.9022746834103446,1.8155126003394784,2.326578231380403,2.248349057344411,2.5279454073513445,1.741957102805578,2.0073359399757913,1.71040561070644,2.477557980910409,2.4398760968877444,3.141372560418343,2.3185132485729896,2.301582508316534,1.2820637190890447,2.648620372407154,1.9464971081729086,3.0245917727962413,2.3503773844516713,1.9601890344784771,2.416823032850426,2.446229917737612,2.454080636074321,2.5044154939548884,2.470991835747386,2.5143994723550738,1.8456438095794039,1.8193609759545175,1.557518754699099,2.49228832216232,2.372259632059329,2.3746403035459918,1.6675501372356345,1.6204284796924227,2.2467748179607994,1.9129077637352696,1.7845615643395651,2.1259442941053748,2.171024433422782,2.712326980582257,2.1032711949272027,2.6242274002904016,2.8642903480401922,1.924269100432837,2.134633144295118,2.3650276682483966,2.3959275789873264,1.9836195109552188,2.7864441148011663,2.4124428611320363,1.8253022493396427,1.9522818647772173,2.017943659955772,1.9535081898346403,2.1679298353755727,2.286805431353413,1.8897700728887872,2.0127367352551464,2.567848593647819,2.7241179567883886,1.5938848013133804,2.4003049987260034,2.079321458192517,2.5848157020332283,2.1991918752710653,2.176397711319558,1.8185624272541114,1.7776479852243992,1.9731834826953356,1.9526365466791011,2.258063378569843,2.4112491766068254,2.3909204026063042,0.0,2.211106627677007,2.1444608792495106,2.03172983046975,2.0980593506149816,2.0632591955676984,2.1800877392062787,1.8129666056441982,1.8890413484968303,2.5844210316035667,2.133823653929576,2.3602133974258415,1.89098911661471,1.7853484161743287
NT118_ses1,2.5037680275719416,2.074973626027307,2.699199638307299,2.8521397067198286,2.5450376196566076,2.961764279032061,2.616005425988206,2.012100970507787,2.7457120779203406,3.214775044963488,2.14774788383074,2.8281629907263928,2.4338200133388455,2.3142555122926964,2.4100734115473754,2.590661621725865,2.574308949585405,2.8149131144319055,2.4813422740214444,2.4736591417149922,2.5565819969281898,2.4787217782518236,2.7097922450460614,2.496773583061211,2.022329665629435,2.678417186407373,2.4405478684282866,2.344354023658364,2.4350207048766075,2.896345444290397,2.7017158771519925,2.3554028424862476,2.2626828120712035,2.287059662819602,2.661247809747003,2.582232078740277,2.7282206557400728,2.8539968668218294,2.9472876038389093,2.8521397067198286,2.345097576983605,2.727294390133253,2.200693913755498,3.080282868678763,2.811580298877407,2.14774788383074,2.3562441567261514,2.5624999483688824,2.659003727977938,2.3566631715434267,2.6454193081899455,3.108294772588414,2.2232624753285366,2.547534218452016,2.200458980681799,2.805459868154433,3.2055791306154604,2.204613703793032,2.4405478684282866,1.7449305145939944,2.682368015101615,2.1876305599133468,2.1809967536932753,2.6886171075991356,2.1848099833495627,3.0564198700099667,1.7410687044044724,2.832999112620565,3.52998097567439,2.9610809223570396,2.7406084007782,2.733042156563205,2.254543064861482,2.067388033406261,2.76739436265431,2.8058016541931976,1.9163016242415694,2.673982138064815,2.4140183899332226,2.503109459794259,2.5501494525677018,2.363435036514938,2.529545435941466,1.7323910848360906,3.1354031317282103,3.0328390935911367,2.156814955778289,2.911566332318392,3.0044863268109734,2.8895285770537975,3.264476908439678,2.121747731668089,1.9971865026277615,2.603342691781711,2.884346896145321,2.394725999728404,3.3004683555273275,2.761907164909459,2.8617778517547823,2.211106627677007,0.0,2.1053362533120925,2.2266762542297496,2.255759819639519,2.5339077368151215,1.9522572277901653,1.9498637689752418,2.3226116869600086,2.6504520407006837,2.3703342871168394,2.5055195697292523,2.9517689743878903,2.325241624480291
NT119_ses1,1.799709263003176,2.2131723322113883,2.7016984210025554,2.7879279100075607,2.0732560421121033,1.9515111421334865,2.0366725510657093,2.124512711104945,2.807623883598858,3.042074254958067,2.280680233496983,2.2347024776398494,2.176256971188537,2.271084635069593,2.045699414709591,1.8843147118222194,2.4325714184883274,2.5066566216255737,2.677629250675804,2.283539349862606,2.2780504483208515,2.1454976558715835,2.50409990742973,1.81284860528711,1.8804246244182758,2.4381707043812577,2.2617977573393846,1.817070928740012,1.9328276477047635,2.488043222624445,2.293795050609939,2.345110443286214,2.2135818136382213,1.9007313443054987,2.252251351625352,2.0509468599714147,1.4039195946799954,3.118419535733324,2.127919550916526,2.7879279100075607,2.1822939720890173,2.8966249724791084,1.9630365771405536,2.7825903839223125,2.6439677077162393,2.280680233496983,2.5943282216936887,2.6121660347987548,2.256921320519583,2.2500137113387133,2.15506781486246,2.59186364300819,1.4850435079796005,2.377639543033392,1.929506934794472,2.1654894266955624,3.187969423385033,1.8579492265034612,2.2617977573393846,2.0018805420343693,2.115359194765046,1.878991243548507,2.066065164104642,2.6890977767540587,1.892229110504926,2.232181249038525,2.300134171693635,2.2533658924315567,3.086318634838997,2.4068887816335223,2.4769927429076883,2.8418204914678205,2.7007779723821104,2.3646294478923933,2.985725735720642,2.1143067772790616,1.7714454384788292,2.2143663174216237,2.4424422392006395,1.8898153263080044,1.4915897682742951,1.8063821488534073,2.178347211600534,2.057765592361913,2.520976866868645,2.5092210596730378,2.1087244090893567,2.5847674688606506,2.150029456766418,2.2417850452698,3.004537323545547,2.349558616914349,1.4915340720412558,1.7234569823592714,2.735924084843927,1.3746300080479121,2.4945232749487984,2.326100390866714,1.9940157379299561,2.1444608792495106,2.1053362533120925,0.0,1.4511603542753935,1.561589500687791,2.280865266364729,2.020740657539221,1.7937749652825168,1.8329825854433823,2.3649539723581334,1.9559740751548407,2.0131809435401786,2.0612110225991165,1.6627735794629142
NT121_ses1,2.1312258107864026,1.9324282355957936,2.6328432250653924,2.42113673653958,2.0007415080324487,2.060571773101793,2.229806071623773,2.306606056033531,2.7793190033443977,2.979395547361127,2.244973477559576,2.475377679447319,2.243076822579177,1.8243381509871126,2.0178868163226293,2.2171455209917186,2.5715066322922397,2.474673918956679,2.2082479710050587,2.3070707136360458,2.2703661805546034,2.1093999629235602,2.498915921405209,1.6798783522662033,1.623732985981543,2.4558285964349933,1.7668871435297362,2.2406803023837787,1.4119344792050594,2.352449239855049,2.026180114011675,2.216444390859625,2.291106481024467,2.1168100487203465,2.346170210029459,2.3994312456932345,2.114337501635098,3.054076428936872,1.8120501265428612,2.42113673653958,2.2177079388833745,2.683761607374397,2.016497145357263,2.713498497321052,2.8585914808553845,2.244973477559576,2.3685769647471635,2.5229209727058697,1.634899135115358,2.1603290159529385,1.890936508845818,2.2619295695096975,1.879346537158643,2.252193713966104,1.9175073724591172,2.063145268993521,2.774004749791323,2.163760166702312,1.7668871435297362,1.6792209804620408,1.873500434922205,2.4178579068059354,2.013649588620262,2.5828115558853524,1.6329535279641376,2.0108637603819495,2.243999863755833,2.1635478814821836,2.9922866406741804,2.4426873983813993,2.397380968476641,2.5867790540608393,2.5317927970817773,2.0344510439697827,3.1574600094089305,1.7877949441932397,1.913857281078732,2.115080982578775,2.127817630329046,2.039661706996881,1.8525549067787075,1.6731765473855889,2.261317897624414,2.070195162220412,2.420089925399959,2.7763378257242297,1.870984240478122,2.4084097393870625,2.3434338961810046,2.6440218070606836,2.7293276939449806,2.4116806897751393,1.7722596092375185,1.620487833978341,2.503209774776852,1.6492652846692544,2.7205829594042044,1.7016804582005647,2.142332956355323,2.03172983046975,2.2266762542297496,1.4511603542753935,0.0,1.8663849608918723,2.1882085954019033,1.6486181533900703,1.781251885429483,2.0088719398896857,2.721376411479787,1.8550400287861903,1.8786567937077825,2.186132284195104,1.574720672638271
